Experiment,Date,TimeDemo,TimeTest,Temperature,Humidity,Airpressure,Block,Treatment,PhenotypeObserverFemale,PhenotypeChosenDemo,Phenotype1CourtingMale,Phenotype2CourtingMale,PhenotypeChosenTest,NumberCourtingMales,MateCopyingScores,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:24 PM,NA,25.7,57,1019,30,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:24 PM,2:54 PM,25.7,57,1019,30,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,3:06 PM,3:35 PM,25.7,57,1019,31,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,3:06 PM,3:35 PM,25.7,57,1019,31,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,3:06 PM,3:35 PM,25.7,57,1019,31,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,3:06 PM,3:35 PM,25.7,57,1019,31,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,3:06 PM,3:35 PM,25.7,57,1019,31,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,3:06 PM,3:35 PM,25.7,57,1019,31,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:11 AM,10:36 AM,24,50,1020,32,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:11 AM,10:36 AM,24,50,1020,32,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:11 AM,10:36 AM,24,50,1020,32,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:11 AM,10:36 AM,24,50,1020,32,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:11 AM,10:36 AM,24,50,1020,32,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:11 AM,10:36 AM,24,50,1020,32,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:16 AM,10:47 AM,24,50,1020,33,informed,WT,Curly,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:16 AM,10:47 AM,24,50,1020,33,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:16 AM,10:47 AM,24,50,1020,33,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:16 AM,10:47 AM,24,50,1020,33,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:16 AM,10:47 AM,24,50,1020,33,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,10:16 AM,10:47 AM,24,50,1020,33,uninformed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:22 AM,11:50 AM,24.2,53,1020,34,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:22 AM,11:50 AM,24.2,53,1020,34,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:22 AM,11:50 AM,24.2,53,1020,34,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:22 AM,11:50 AM,24.2,53,1020,34,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:22 AM,11:50 AM,24.2,53,1020,34,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:22 AM,11:50 AM,24.2,53,1020,34,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:25 AM,11:56 AM,24.2,53,1020,35,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:25 AM,11:56 AM,24.2,53,1020,35,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:25 AM,11:56 AM,24.2,53,1020,35,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:25 AM,11:56 AM,24.2,53,1020,35,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:25 AM,11:56 AM,24.2,53,1020,35,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,11:25 AM,11:56 AM,24.2,53,1020,35,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,12:20 PM,NA,24.4,55,1020,36,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,12:20 PM,12:52 PM,24.4,55,1020,36,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,12:20 PM,12:52 PM,24.4,55,1020,36,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,12:20 PM,12:52 PM,24.4,55,1020,36,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,12:20 PM,12:52 PM,24.4,55,1020,36,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/25/2016,12:20 PM,NA,24.4,55,1020,36,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,9:51 AM,10:23 AM,24.8,50,1014,37,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,9:51 AM,10:23 AM,24.8,50,1014,37,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,9:51 AM,10:23 AM,24.8,50,1014,37,informed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,9:51 AM,10:23 AM,24.8,50,1014,37,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,9:51 AM,10:23 AM,24.8,50,1014,37,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,9:51 AM,10:23 AM,24.8,50,1014,37,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,10:04 AM,10:34 AM,24.9,50,1014,38,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,10:04 AM,10:34 AM,24.9,50,1014,38,informed,WT,Curly,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,10:04 AM,10:34 AM,24.9,50,1014,38,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,10:04 AM,10:34 AM,24.9,50,1014,38,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,10:04 AM,10:34 AM,24.9,50,1014,38,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,10:04 AM,10:34 AM,24.9,50,1014,38,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:03 PM,1:34 PM,25.1,58,1014,39,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:03 PM,1:34 PM,25.1,58,1014,39,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:03 PM,1:34 PM,25.1,58,1014,39,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:03 PM,1:34 PM,25.1,58,1014,39,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:03 PM,1:34 PM,25.1,58,1014,39,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:03 PM,1:34 PM,25.1,58,1014,39,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:18 PM,1:51 PM,25.2,58,1013,40,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:18 PM,1:51 PM,25.2,58,1013,40,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:18 PM,1:51 PM,25.2,58,1013,40,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:18 PM,1:51 PM,25.2,58,1013,40,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:18 PM,1:51 PM,25.2,58,1013,40,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,1:18 PM,1:51 PM,25.2,58,1013,40,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,2:09 PM,2:38 PM,25.3,58,1013,41,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,2:09 PM,2:38 PM,25.3,58,1013,41,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,2:09 PM,2:38 PM,25.3,58,1013,41,informed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,2:09 PM,2:38 PM,25.3,58,1013,41,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,2:09 PM,2:38 PM,25.3,58,1013,41,uninformed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/26/2016,2:09 PM,NA,25.3,58,1013,41,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:42 PM,2:07 PM,25.4,51,1016,42,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:42 PM,2:07 PM,25.4,51,1016,42,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:42 PM,2:07 PM,25.4,51,1016,42,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:42 PM,2:07 PM,25.4,51,1016,42,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:42 PM,2:07 PM,25.4,51,1016,42,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:42 PM,2:07 PM,25.4,51,1016,42,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:48 PM,2:18 PM,25.4,51,1016,43,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:48 PM,2:18 PM,25.4,51,1016,43,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:48 PM,2:18 PM,25.4,51,1016,43,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:48 PM,2:18 PM,25.4,51,1016,43,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:48 PM,2:18 PM,25.4,51,1016,43,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,1:48 PM,2:18 PM,25.4,51,1016,43,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:42 PM,3:12 PM,25.6,53,1016,44,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:42 PM,3:12 PM,25.6,53,1016,44,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:42 PM,3:12 PM,25.6,53,1016,44,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:42 PM,3:12 PM,25.6,53,1016,44,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:42 PM,3:12 PM,25.6,53,1016,44,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:42 PM,3:12 PM,25.6,53,1016,44,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:56 PM,3:26 PM,25.6,53,1016,45,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:56 PM,3:26 PM,25.6,53,1016,45,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:56 PM,3:26 PM,25.6,53,1016,45,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:56 PM,3:26 PM,25.6,53,1016,45,uninformed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:56 PM,3:26 PM,25.6,53,1016,45,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,2:56 PM,3:26 PM,25.6,53,1016,45,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,3:42 PM,4:12 PM,25.6,55,1016,46,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,3:42 PM,4:12 PM,25.6,55,1016,46,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,3:42 PM,4:12 PM,25.6,55,1016,46,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,3:42 PM,4:12 PM,25.6,55,1016,46,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,3:42 PM,4:12 PM,25.6,55,1016,46,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/28/2016,3:42 PM,4:12 PM,25.6,55,1016,46,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:06 AM,10:27 AM,25.2,49,1020,47,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:06 AM,10:27 AM,25.2,49,1020,47,uninformed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:06 AM,10:27 AM,25.2,49,1020,47,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:06 AM,10:27 AM,25.2,49,1020,47,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:06 AM,10:27 AM,25.2,49,1020,47,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:06 AM,10:27 AM,25.2,49,1020,47,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:17 AM,10:49 AM,25.2,49,1020,48,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:17 AM,10:49 AM,25.2,49,1020,48,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:17 AM,10:49 AM,25.2,49,1020,48,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:17 AM,10:49 AM,25.2,49,1020,48,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:17 AM,10:49 AM,25.2,49,1020,48,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,10:17 AM,10:49 AM,25.2,49,1020,48,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:08 AM,11:40 AM,25.1,49,1020,49,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:08 AM,11:40 AM,25.1,49,1020,49,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:08 AM,11:40 AM,25.1,49,1020,49,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:08 AM,11:40 AM,25.1,49,1020,49,informed,WT,WT,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:08 AM,11:40 AM,25.1,49,1020,49,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:08 AM,11:40 AM,25.1,49,1020,49,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:26 AM,11:58 AM,25.1,50,1020,50,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:26 AM,11:58 AM,25.1,50,1020,50,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:26 AM,11:58 AM,25.1,50,1020,50,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:26 AM,11:58 AM,25.1,50,1020,50,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:26 AM,11:58 AM,25.1,50,1020,50,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,11:26 AM,NA,25.1,50,1020,50,informed,WT,Curly,NA,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,12:13 PM,12:43 PM,24.9,53,1020,51,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,12:13 PM,12:43 PM,24.9,53,1020,51,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,12:13 PM,12:43 PM,24.9,53,1020,51,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,12:13 PM,12:43 PM,24.9,53,1020,51,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,12:13 PM,12:43 PM,24.9,53,1020,51,informed,WT,Curly,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/29/2016,12:13 PM,12:43 PM,24.9,53,1020,51,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,9:50 AM,10:23 AM,25.9,49,1011,52,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,9:50 AM,10:23 AM,25.9,49,1011,52,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,9:50 AM,10:23 AM,25.9,49,1011,52,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,9:50 AM,10:23 AM,25.9,49,1011,52,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,9:50 AM,10:23 AM,25.9,49,1011,52,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:07 AM,10:38 AM,25.9,49,1011,52,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:07 AM,10:38 AM,25.9,49,1011,53,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:07 AM,10:38 AM,25.9,49,1011,53,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:07 AM,10:38 AM,25.9,49,1011,53,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:07 AM,10:38 AM,25.9,49,1011,53,informed,WT,Curly,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:07 AM,10:38 AM,25.9,49,1011,53,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:07 AM,NA,25.9,49,1011,53,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:55 AM,11:26 AM,25.9,50,1011,54,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:55 AM,11:26 AM,25.9,50,1011,54,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:55 AM,11:26 AM,25.9,50,1011,54,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:55 AM,11:26 AM,25.9,50,1011,54,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:55 AM,11:26 AM,25.9,50,1011,54,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,10:55 AM,11:26 AM,25.9,50,1011,54,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,11:09 AM,11:39 AM,25.9,52,1011,55,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,11:09 AM,11:39 AM,25.9,52,1011,55,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,11:09 AM,11:39 AM,25.9,52,1011,55,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,11:09 AM,11:39 AM,25.9,52,1011,55,informed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,11:09 AM,11:39 AM,25.9,52,1011,55,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/6/2016,11:09 AM,NA,25.9,52,1011,55,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:18 AM,10:50 AM,24.7,57,1004,56,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:18 AM,10:50 AM,24.7,57,1004,56,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:18 AM,10:50 AM,24.7,57,1004,56,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:18 AM,10:50 AM,24.7,57,1004,56,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:18 AM,10:50 AM,24.7,57,1004,56,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:18 AM,10:50 AM,24.7,57,1004,56,uninformed,WT,Curly,WT,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:41 AM,11:13 AM,24.8,58,1004,57,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:41 AM,11:13 AM,24.8,58,1004,57,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:41 AM,11:13 AM,24.8,58,1004,57,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:41 AM,11:13 AM,24.8,58,1004,57,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:41 AM,11:13 AM,24.8,58,1004,57,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,10:41 AM,11:13 AM,24.8,58,1004,57,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,11:29 AM,12:02 PM,24.9,61,1005,58,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,11:29 AM,12:02 PM,24.9,61,1005,58,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,11:29 AM,12:02 PM,24.9,61,1005,58,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,11:29 AM,12:02 PM,24.9,61,1005,58,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,11:29 AM,12:02 PM,24.9,61,1005,58,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/9/2016,11:29 AM,12:02 PM,24.9,61,1005,58,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,12:53 PM,1:23 PM,25,59,1008,59,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,12:53 PM,1:23 PM,25,59,1008,59,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
