OID,Seal,Year,Month,Day,X,Y,Zone
10031,0,1996,4,NaN,1857000.0,-1059000.0,Kara Sea
10032,0,2000,4,NaN,1862000.0,-1059000.0,Kara Sea
10033,0,2000,4,NaN,1872000.0,-1059000.0,Kara Sea
10034,0,2000,4,NaN,1877000.0,-1059000.0,Kara Sea
10035,0,2000,4,NaN,1957000.0,-1059000.0,Kara Sea
10036,0,1997,4,NaN,1962000.0,-1059000.0,Kara Sea
10037,0,1997,4,NaN,1967000.0,-1059000.0,Kara Sea
10038,0,1998,3,NaN,1972000.0,-1059000.0,Kara Sea
10039,0,1999,3,NaN,1977000.0,-1059000.0,Kara Sea
10040,0,1999,3,NaN,1982000.0,-1059000.0,Kara Sea
10041,0,1999,3,NaN,1987000.0,-1059000.0,Kara Sea
10042,0,1999,3,NaN,1992000.0,-1059000.0,Kara Sea
10043,0,1999,3,NaN,1997000.0,-1059000.0,Kara Sea
10044,0,2002,2,NaN,1192000.0,-1064000.0,Barents Sea
10045,0,2001,3,NaN,1227000.0,-1064000.0,Barents Sea
10046,0,2001,4,NaN,1247000.0,-1064000.0,Barents Sea
10047,0,2001,4,NaN,1252000.0,-1064000.0,Barents Sea
10048,0,1999,7,NaN,1272000.0,-1064000.0,Barents Sea
10049,0,2001,4,NaN,1292000.0,-1064000.0,Barents Sea
10050,0,2005,3,NaN,1302000.0,-1064000.0,Barents Sea
10051,0,2002,5,NaN,1307000.0,-1064000.0,Barents Sea
10052,0,2002,5,NaN,1312000.0,-1064000.0,Barents Sea
10053,0,2001,2,NaN,1337000.0,-1064000.0,Barents Sea
10054,0,1998,4,NaN,1352000.0,-1064000.0,Barents Sea
10055,0,1998,4,NaN,1402000.0,-1064000.0,Barents Sea
10056,0,1999,7,NaN,1407000.0,-1064000.0,Barents Sea
10057,0,2004,5,NaN,1422000.0,-1064000.0,Barents Sea
10058,0,2004,5,NaN,1427000.0,-1064000.0,Barents Sea
10059,0,2001,2,NaN,1452000.0,-1064000.0,Barents Sea
10060,0,2003,2,NaN,1637000.0,-1064000.0,Kara Sea
10061,0,1999,3,NaN,1662000.0,-1064000.0,Kara Sea
10062,0,1996,3,NaN,1667000.0,-1064000.0,Kara Sea
10063,0,1996,3,NaN,1672000.0,-1064000.0,Kara Sea
10064,0,1996,3,NaN,1677000.0,-1064000.0,Kara Sea
10065,0,2005,3,NaN,1762000.0,-1064000.0,Kara Sea
10066,0,2005,3,NaN,1767000.0,-1064000.0,Kara Sea
10067,0,1996,3,NaN,1772000.0,-1064000.0,Kara Sea
10068,0,2004,1,NaN,1777000.0,-1064000.0,Kara Sea
10069,0,2005,3,NaN,1782000.0,-1064000.0,Kara Sea
10070,0,1999,5,NaN,1787000.0,-1064000.0,Kara Sea
10071,0,2003,2,NaN,1792000.0,-1064000.0,Kara Sea
10072,0,1996,4,NaN,1797000.0,-1064000.0,Kara Sea
10073,0,2003,2,NaN,1802000.0,-1064000.0,Kara Sea
10074,0,2005,3,NaN,1807000.0,-1064000.0,Kara Sea
10075,0,2005,11,NaN,1812000.0,-1064000.0,Kara Sea
10076,0,2000,2,NaN,1817000.0,-1064000.0,Kara Sea
10077,0,2002,11,NaN,1822000.0,-1064000.0,Kara Sea
10078,0,2000,4,NaN,1827000.0,-1064000.0,Kara Sea
10079,0,2000,2,NaN,1832000.0,-1064000.0,Kara Sea
10080,0,1996,4,NaN,1842000.0,-1064000.0,Kara Sea
10081,0,2000,4,NaN,1847000.0,-1064000.0,Kara Sea
10082,0,2003,4,NaN,1852000.0,-1064000.0,Kara Sea
10083,0,2000,4,NaN,1857000.0,-1064000.0,Kara Sea
10084,0,2000,4,NaN,1872000.0,-1064000.0,Kara Sea
10085,0,2000,4,NaN,1957000.0,-1064000.0,Kara Sea
10086,0,1997,4,NaN,1962000.0,-1064000.0,Kara Sea
10087,0,1998,3,NaN,1967000.0,-1064000.0,Kara Sea
10088,0,1999,3,NaN,1972000.0,-1064000.0,Kara Sea
10089,0,1999,3,NaN,1987000.0,-1064000.0,Kara Sea
10090,0,1999,3,NaN,1992000.0,-1064000.0,Kara Sea
10091,0,2002,2,NaN,1192000.0,-1069000.0,Barents Sea
10092,0,2001,3,NaN,1227000.0,-1069000.0,Barents Sea
10093,0,2001,4,NaN,1252000.0,-1069000.0,Barents Sea
10094,0,1999,7,NaN,1272000.0,-1069000.0,Barents Sea
10095,0,1999,7,NaN,1277000.0,-1069000.0,Barents Sea
10096,0,2001,4,NaN,1292000.0,-1069000.0,Barents Sea
10097,0,2001,4,NaN,1297000.0,-1069000.0,Barents Sea
10098,0,2005,3,NaN,1302000.0,-1069000.0,Barents Sea
10099,0,2002,5,NaN,1307000.0,-1069000.0,Barents Sea
10100,0,2002,5,NaN,1312000.0,-1069000.0,Barents Sea
10101,0,2002,5,NaN,1317000.0,-1069000.0,Barents Sea
10102,0,2001,2,NaN,1337000.0,-1069000.0,Barents Sea
10103,0,1998,4,NaN,1352000.0,-1069000.0,Barents Sea
10104,0,1998,4,NaN,1402000.0,-1069000.0,Barents Sea
10105,0,1999,7,NaN,1407000.0,-1069000.0,Barents Sea
10106,0,1999,7,NaN,1412000.0,-1069000.0,Barents Sea
10107,0,2004,5,NaN,1427000.0,-1069000.0,Barents Sea
10108,0,2004,5,NaN,1432000.0,-1069000.0,Barents Sea
10109,0,2001,2,NaN,1452000.0,-1069000.0,Barents Sea
10110,0,2001,2,NaN,1457000.0,-1069000.0,Barents Sea
10111,0,2003,2,NaN,1637000.0,-1069000.0,Kara Sea
10112,0,1999,3,NaN,1662000.0,-1069000.0,Kara Sea
10113,0,1996,3,NaN,1677000.0,-1069000.0,Kara Sea
10114,0,1996,3,NaN,1682000.0,-1069000.0,Kara Sea
10115,0,2005,3,NaN,1767000.0,-1069000.0,Kara Sea
10116,0,1996,3,NaN,1772000.0,-1069000.0,Kara Sea
10117,0,1996,3,NaN,1777000.0,-1069000.0,Kara Sea
10118,0,2005,3,NaN,1782000.0,-1069000.0,Kara Sea
10119,0,2003,2,NaN,1787000.0,-1069000.0,Kara Sea
10120,0,2003,2,NaN,1797000.0,-1069000.0,Kara Sea
10121,0,1999,3,NaN,1802000.0,-1069000.0,Kara Sea
10122,0,2005,3,NaN,1807000.0,-1069000.0,Kara Sea
10123,0,2003,4,NaN,1812000.0,-1069000.0,Kara Sea
10124,0,2000,2,NaN,1817000.0,-1069000.0,Kara Sea
10125,0,2002,11,NaN,1822000.0,-1069000.0,Kara Sea
10126,0,1997,4,NaN,1827000.0,-1069000.0,Kara Sea
10127,0,2001,8,NaN,1832000.0,-1069000.0,Kara Sea
10128,0,1996,4,NaN,1842000.0,-1069000.0,Kara Sea
10129,0,2000,2,NaN,1847000.0,-1069000.0,Kara Sea
10130,0,2003,4,NaN,1852000.0,-1069000.0,Kara Sea
10131,0,2000,4,NaN,1857000.0,-1069000.0,Kara Sea
10132,0,2000,4,NaN,1867000.0,-1069000.0,Kara Sea
10133,0,2000,4,NaN,1872000.0,-1069000.0,Kara Sea
10134,0,2000,4,NaN,1957000.0,-1069000.0,Kara Sea
10135,0,1999,3,NaN,1962000.0,-1069000.0,Kara Sea
10136,0,1998,3,NaN,1967000.0,-1069000.0,Kara Sea
10137,0,1999,3,NaN,1977000.0,-1069000.0,Kara Sea
10138,0,1999,3,NaN,1982000.0,-1069000.0,Kara Sea
10139,0,1999,3,NaN,1987000.0,-1069000.0,Kara Sea
10140,0,2002,2,NaN,1192000.0,-1074000.0,Barents Sea
10141,0,2001,3,NaN,1227000.0,-1074000.0,Barents Sea
10142,0,2001,3,NaN,1232000.0,-1074000.0,Barents Sea
10143,0,2001,4,NaN,1252000.0,-1074000.0,Barents Sea
10144,0,1999,7,NaN,1277000.0,-1074000.0,Barents Sea
10145,0,2001,4,NaN,1297000.0,-1074000.0,Barents Sea
10146,0,2001,4,NaN,1302000.0,-1074000.0,Barents Sea
10147,0,2002,5,NaN,1317000.0,-1074000.0,Barents Sea
10148,0,2001,2,NaN,1337000.0,-1074000.0,Barents Sea
10149,0,1998,4,NaN,1352000.0,-1074000.0,Barents Sea
10150,0,1998,4,NaN,1402000.0,-1074000.0,Barents Sea
10151,0,1999,7,NaN,1412000.0,-1074000.0,Barents Sea
10152,0,2004,5,NaN,1432000.0,-1074000.0,Barents Sea
10153,0,2001,2,NaN,1457000.0,-1074000.0,Barents Sea
10154,0,2003,2,NaN,1637000.0,-1074000.0,Kara Sea
10155,0,2003,2,NaN,1642000.0,-1074000.0,Kara Sea
10156,0,2003,2,NaN,1647000.0,-1074000.0,Kara Sea
10157,0,1999,3,NaN,1662000.0,-1074000.0,Kara Sea
10158,0,1996,3,NaN,1682000.0,-1074000.0,Kara Sea
10159,0,1996,3,NaN,1687000.0,-1074000.0,Kara Sea
10160,0,1996,3,NaN,1692000.0,-1074000.0,Kara Sea
10161,0,2005,3,NaN,1767000.0,-1074000.0,Kara Sea
10162,0,1996,3,NaN,1777000.0,-1074000.0,Kara Sea
10163,0,2004,1,NaN,1782000.0,-1074000.0,Kara Sea
10164,0,2003,2,NaN,1787000.0,-1074000.0,Kara Sea
10165,0,2003,2,NaN,1797000.0,-1074000.0,Kara Sea
10166,0,1996,4,NaN,1802000.0,-1074000.0,Kara Sea
10167,0,2005,3,NaN,1807000.0,-1074000.0,Kara Sea
10168,0,2003,4,NaN,1812000.0,-1074000.0,Kara Sea
10169,0,2005,11,NaN,1817000.0,-1074000.0,Kara Sea
10170,0,2002,11,NaN,1822000.0,-1074000.0,Kara Sea
10171,0,1999,5,NaN,1827000.0,-1074000.0,Kara Sea
10172,0,2005,3,NaN,1832000.0,-1074000.0,Kara Sea
10173,0,2000,2,NaN,1837000.0,-1074000.0,Kara Sea
10174,0,1996,4,NaN,1842000.0,-1074000.0,Kara Sea
10175,0,2000,2,NaN,1847000.0,-1074000.0,Kara Sea
10176,0,2003,4,NaN,1852000.0,-1074000.0,Kara Sea
10177,0,1996,4,NaN,1857000.0,-1074000.0,Kara Sea
10178,0,2000,4,NaN,1867000.0,-1074000.0,Kara Sea
10179,0,1997,4,NaN,1957000.0,-1074000.0,Kara Sea
10180,0,1999,3,NaN,1962000.0,-1074000.0,Kara Sea
10181,0,1999,3,NaN,1972000.0,-1074000.0,Kara Sea
10182,0,1999,3,NaN,1977000.0,-1074000.0,Kara Sea
10183,0,2002,2,NaN,1192000.0,-1079000.0,Barents Sea
10184,0,2001,3,NaN,1232000.0,-1079000.0,Barents Sea
10185,0,2001,4,NaN,1252000.0,-1079000.0,Barents Sea
10186,0,1999,7,NaN,1277000.0,-1079000.0,Barents Sea
10187,0,2002,5,NaN,1302000.0,-1079000.0,Barents Sea
10188,0,2001,4,NaN,1307000.0,-1079000.0,Barents Sea
10189,0,2002,5,NaN,1317000.0,-1079000.0,Barents Sea
10190,0,2001,2,NaN,1337000.0,-1079000.0,Barents Sea
10191,0,1998,4,NaN,1352000.0,-1079000.0,Barents Sea
10192,0,1998,4,NaN,1402000.0,-1079000.0,Barents Sea
10193,0,1999,7,NaN,1412000.0,-1079000.0,Barents Sea
10194,0,1999,7,NaN,1417000.0,-1079000.0,Barents Sea
10195,0,2004,5,NaN,1432000.0,-1079000.0,Barents Sea
10196,0,2004,5,NaN,1437000.0,-1079000.0,Barents Sea
10197,0,2001,2,NaN,1457000.0,-1079000.0,Barents Sea
10198,0,2001,2,NaN,1462000.0,-1079000.0,Barents Sea
10199,0,2003,2,NaN,1647000.0,-1079000.0,Kara Sea
10200,0,2003,2,NaN,1652000.0,-1079000.0,Kara Sea
10201,0,2003,2,NaN,1657000.0,-1079000.0,Kara Sea
10202,0,1999,3,NaN,1662000.0,-1079000.0,Kara Sea
10203,0,1999,3,NaN,1667000.0,-1079000.0,Kara Sea
10204,0,1999,3,NaN,1672000.0,-1079000.0,Kara Sea
10205,0,1996,3,NaN,1692000.0,-1079000.0,Kara Sea
10206,0,1996,3,NaN,1697000.0,-1079000.0,Kara Sea
10207,0,2005,3,NaN,1767000.0,-1079000.0,Kara Sea
10208,0,2005,3,NaN,1772000.0,-1079000.0,Kara Sea
10209,0,2004,1,NaN,1782000.0,-1079000.0,Kara Sea
10210,0,2005,3,NaN,1787000.0,-1079000.0,Kara Sea
10211,0,2003,2,NaN,1792000.0,-1079000.0,Kara Sea
10212,0,2003,2,NaN,1797000.0,-1079000.0,Kara Sea
10213,0,1996,4,NaN,1807000.0,-1079000.0,Kara Sea
10214,0,2002,10,NaN,1812000.0,-1079000.0,Kara Sea
10215,0,2005,11,NaN,1817000.0,-1079000.0,Kara Sea
10216,0,2002,11,NaN,1822000.0,-1079000.0,Kara Sea
10217,0,1999,5,NaN,1827000.0,-1079000.0,Kara Sea
10218,0,2005,3,NaN,1832000.0,-1079000.0,Kara Sea
10219,0,2000,4,NaN,1837000.0,-1079000.0,Kara Sea
10220,0,1996,4,NaN,1842000.0,-1079000.0,Kara Sea
10221,0,2000,2,NaN,1847000.0,-1079000.0,Kara Sea
10222,0,2000,2,NaN,1852000.0,-1079000.0,Kara Sea
10223,0,1996,4,NaN,1857000.0,-1079000.0,Kara Sea
10224,0,2000,4,NaN,1867000.0,-1079000.0,Kara Sea
10225,0,1997,4,NaN,1957000.0,-1079000.0,Kara Sea
10226,0,1999,3,NaN,1962000.0,-1079000.0,Kara Sea
10227,0,1999,3,NaN,1972000.0,-1079000.0,Kara Sea
10228,0,2002,2,NaN,1192000.0,-1084000.0,Barents Sea
10229,0,2001,3,NaN,1232000.0,-1084000.0,Barents Sea
10230,0,2001,4,NaN,1252000.0,-1084000.0,Barents Sea
10231,0,1999,7,NaN,1277000.0,-1084000.0,Barents Sea
10232,0,2002,5,NaN,1302000.0,-1084000.0,Barents Sea
10233,0,2001,4,NaN,1307000.0,-1084000.0,Barents Sea
10234,0,2001,4,NaN,1312000.0,-1084000.0,Barents Sea
10235,0,2002,5,NaN,1317000.0,-1084000.0,Barents Sea
10236,0,2001,2,NaN,1337000.0,-1084000.0,Barents Sea
10237,0,1998,4,NaN,1352000.0,-1084000.0,Barents Sea
10238,0,1998,4,NaN,1402000.0,-1084000.0,Barents Sea
10239,0,1999,7,NaN,1417000.0,-1084000.0,Barents Sea
10240,0,2004,5,NaN,1437000.0,-1084000.0,Barents Sea
10241,0,2001,2,NaN,1462000.0,-1084000.0,Barents Sea
10242,0,2001,2,NaN,1467000.0,-1084000.0,Barents Sea
10243,0,2003,2,NaN,1657000.0,-1084000.0,Kara Sea
10244,0,2003,2,NaN,1662000.0,-1084000.0,Kara Sea
10245,0,2003,2,NaN,1667000.0,-1084000.0,Kara Sea
10246,0,1999,3,NaN,1672000.0,-1084000.0,Kara Sea
10247,0,1999,3,NaN,1677000.0,-1084000.0,Kara Sea
10248,0,1999,3,NaN,1682000.0,-1084000.0,Kara Sea
10249,0,1999,3,NaN,1687000.0,-1084000.0,Kara Sea
10250,0,1999,3,NaN,1692000.0,-1084000.0,Kara Sea
10251,0,1999,3,NaN,1697000.0,-1084000.0,Kara Sea
10252,0,1996,3,NaN,1702000.0,-1084000.0,Kara Sea
10253,0,1999,3,NaN,1707000.0,-1084000.0,Kara Sea
10254,0,2005,3,NaN,1772000.0,-1084000.0,Kara Sea
10255,0,2004,1,NaN,1782000.0,-1084000.0,Kara Sea
10256,0,1996,3,NaN,1787000.0,-1084000.0,Kara Sea
10257,0,2004,1,NaN,1792000.0,-1084000.0,Kara Sea
10258,0,2005,3,NaN,1807000.0,-1084000.0,Kara Sea
10259,0,1999,3,NaN,1812000.0,-1084000.0,Kara Sea
10260,0,2003,4,NaN,1817000.0,-1084000.0,Kara Sea
10261,0,2000,2,NaN,1822000.0,-1084000.0,Kara Sea
10262,0,2003,4,NaN,1827000.0,-1084000.0,Kara Sea
10263,0,1997,4,NaN,1832000.0,-1084000.0,Kara Sea
10264,0,2000,2,NaN,1837000.0,-1084000.0,Kara Sea
10265,0,1996,4,NaN,1842000.0,-1084000.0,Kara Sea
10266,0,2000,2,NaN,1847000.0,-1084000.0,Kara Sea
10267,0,2000,2,NaN,1852000.0,-1084000.0,Kara Sea
10268,0,1996,4,NaN,1857000.0,-1084000.0,Kara Sea
10269,0,2000,4,NaN,1862000.0,-1084000.0,Kara Sea
10270,0,2000,4,NaN,1867000.0,-1084000.0,Kara Sea
10271,0,1998,3,NaN,1952000.0,-1084000.0,Kara Sea
10272,0,1998,3,NaN,1957000.0,-1084000.0,Kara Sea
10273,0,1999,3,NaN,1962000.0,-1084000.0,Kara Sea
10274,0,1999,3,NaN,1972000.0,-1084000.0,Kara Sea
10275,0,1999,3,NaN,1977000.0,-1084000.0,Kara Sea
10276,0,2002,2,NaN,1192000.0,-1089000.0,Barents Sea
10277,0,2001,3,NaN,1232000.0,-1089000.0,Barents Sea
10278,0,2001,4,NaN,1252000.0,-1089000.0,Barents Sea
10279,0,1999,7,NaN,1277000.0,-1089000.0,Barents Sea
10280,0,2002,5,NaN,1302000.0,-1089000.0,Barents Sea
10281,0,2001,4,NaN,1312000.0,-1089000.0,Barents Sea
10282,0,2001,4,NaN,1317000.0,-1089000.0,Barents Sea
10283,0,2001,2,NaN,1337000.0,-1089000.0,Barents Sea
10284,0,1998,4,NaN,1352000.0,-1089000.0,Barents Sea
10285,0,1998,4,NaN,1402000.0,-1089000.0,Barents Sea
10286,0,1999,7,NaN,1417000.0,-1089000.0,Barents Sea
10287,0,2004,5,NaN,1437000.0,-1089000.0,Barents Sea
10288,0,2004,5,NaN,1442000.0,-1089000.0,Barents Sea
10289,0,2001,2,NaN,1467000.0,-1089000.0,Barents Sea
10290,0,2003,2,NaN,1667000.0,-1089000.0,Kara Sea
10291,0,2003,2,NaN,1672000.0,-1089000.0,Kara Sea
10292,0,2003,2,NaN,1677000.0,-1089000.0,Kara Sea
10293,0,1996,3,NaN,1707000.0,-1089000.0,Kara Sea
10294,0,1996,3,NaN,1712000.0,-1089000.0,Kara Sea
10295,0,1999,3,NaN,1717000.0,-1089000.0,Kara Sea
10296,0,1999,3,NaN,1722000.0,-1089000.0,Kara Sea
10297,0,1999,3,NaN,1727000.0,-1089000.0,Kara Sea
10298,0,2005,3,NaN,1772000.0,-1089000.0,Kara Sea
10299,0,2005,3,NaN,1777000.0,-1089000.0,Kara Sea
10300,0,2003,2,NaN,1782000.0,-1089000.0,Kara Sea
10301,0,2003,2,NaN,1787000.0,-1089000.0,Kara Sea
10302,0,1996,3,NaN,1792000.0,-1089000.0,Kara Sea
10303,0,2004,1,NaN,1797000.0,-1089000.0,Kara Sea
10304,0,2005,3,NaN,1807000.0,-1089000.0,Kara Sea
10305,0,1996,4,NaN,1812000.0,-1089000.0,Kara Sea
10306,0,2003,4,NaN,1817000.0,-1089000.0,Kara Sea
10307,0,2000,2,NaN,1822000.0,-1089000.0,Kara Sea
10308,0,2005,1,NaN,1827000.0,-1089000.0,Kara Sea
10309,0,2002,10,NaN,1832000.0,-1089000.0,Kara Sea
10310,0,2000,2,NaN,1837000.0,-1089000.0,Kara Sea
10311,0,1996,4,NaN,1842000.0,-1089000.0,Kara Sea
10312,0,2000,2,NaN,1847000.0,-1089000.0,Kara Sea
10313,0,2000,4,NaN,1852000.0,-1089000.0,Kara Sea
10314,0,2000,4,NaN,1862000.0,-1089000.0,Kara Sea
10315,0,2000,4,NaN,1927000.0,-1089000.0,Kara Sea
10316,0,2000,4,NaN,1932000.0,-1089000.0,Kara Sea
10317,0,2000,4,NaN,1937000.0,-1089000.0,Kara Sea
10318,0,2000,4,NaN,1942000.0,-1089000.0,Kara Sea
10319,0,2000,4,NaN,1947000.0,-1089000.0,Kara Sea
10320,0,2000,4,NaN,1952000.0,-1089000.0,Kara Sea
10321,0,1998,3,NaN,1957000.0,-1089000.0,Kara Sea
10322,0,1999,3,NaN,1962000.0,-1089000.0,Kara Sea
10323,0,1999,3,NaN,1977000.0,-1089000.0,Kara Sea
10324,0,2002,2,NaN,1192000.0,-1094000.0,Barents Sea
10325,0,2001,3,NaN,1232000.0,-1094000.0,Barents Sea
10326,0,2001,4,NaN,1252000.0,-1094000.0,Barents Sea
10327,0,1999,7,NaN,1277000.0,-1094000.0,Barents Sea
10328,0,1999,7,NaN,1282000.0,-1094000.0,Barents Sea
10329,0,2002,5,NaN,1302000.0,-1094000.0,Barents Sea
10330,0,2002,5,NaN,1312000.0,-1094000.0,Barents Sea
10331,0,2001,4,NaN,1317000.0,-1094000.0,Barents Sea
10332,0,2001,4,NaN,1322000.0,-1094000.0,Barents Sea
10333,0,2001,2,NaN,1337000.0,-1094000.0,Barents Sea
10334,0,1998,4,NaN,1352000.0,-1094000.0,Barents Sea
10335,0,1998,4,NaN,1397000.0,-1094000.0,Barents Sea
10336,0,1998,4,NaN,1402000.0,-1094000.0,Barents Sea
10337,0,1999,7,NaN,1417000.0,-1094000.0,Barents Sea
10338,0,1999,7,NaN,1422000.0,-1094000.0,Barents Sea
10339,0,2004,5,NaN,1442000.0,-1094000.0,Barents Sea
10340,0,2004,5,NaN,1447000.0,-1094000.0,Barents Sea
10341,0,2001,2,NaN,1467000.0,-1094000.0,Barents Sea
10342,0,2001,2,NaN,1472000.0,-1094000.0,Barents Sea
10343,0,2003,2,NaN,1677000.0,-1094000.0,Kara Sea
10344,0,2003,2,NaN,1682000.0,-1094000.0,Kara Sea
10345,0,2003,2,NaN,1687000.0,-1094000.0,Kara Sea
10346,0,1996,3,NaN,1712000.0,-1094000.0,Kara Sea
10347,0,1996,3,NaN,1717000.0,-1094000.0,Kara Sea
10348,0,1996,3,NaN,1722000.0,-1094000.0,Kara Sea
10349,0,1999,3,NaN,1727000.0,-1094000.0,Kara Sea
10350,0,1999,3,NaN,1732000.0,-1094000.0,Kara Sea
10351,0,1999,3,NaN,1737000.0,-1094000.0,Kara Sea
10352,0,1999,3,NaN,1742000.0,-1094000.0,Kara Sea
10353,0,2005,3,NaN,1777000.0,-1094000.0,Kara Sea
10354,0,2003,2,NaN,1782000.0,-1094000.0,Kara Sea
10355,0,2003,2,NaN,1787000.0,-1094000.0,Kara Sea
10356,0,2005,3,NaN,1792000.0,-1094000.0,Kara Sea
10357,0,1996,3,NaN,1797000.0,-1094000.0,Kara Sea
10358,0,2004,1,NaN,1802000.0,-1094000.0,Kara Sea
10359,0,2005,3,NaN,1807000.0,-1094000.0,Kara Sea
10360,0,2002,10,NaN,1812000.0,-1094000.0,Kara Sea
10361,0,1999,3,NaN,1817000.0,-1094000.0,Kara Sea
10362,0,1999,5,NaN,1822000.0,-1094000.0,Kara Sea
10363,0,2005,1,NaN,1827000.0,-1094000.0,Kara Sea
10364,0,2002,10,NaN,1832000.0,-1094000.0,Kara Sea
10365,0,2005,3,NaN,1837000.0,-1094000.0,Kara Sea
10366,0,1996,4,NaN,1842000.0,-1094000.0,Kara Sea
10367,0,2000,4,NaN,1847000.0,-1094000.0,Kara Sea
10368,0,1996,4,NaN,1852000.0,-1094000.0,Kara Sea
10369,0,2000,4,NaN,1857000.0,-1094000.0,Kara Sea
10370,0,2000,4,NaN,1862000.0,-1094000.0,Kara Sea
10371,0,2000,4,NaN,1902000.0,-1094000.0,Kara Sea
10372,0,2000,4,NaN,1907000.0,-1094000.0,Kara Sea
10373,0,2000,4,NaN,1912000.0,-1094000.0,Kara Sea
10374,0,2000,4,NaN,1917000.0,-1094000.0,Kara Sea
10375,0,2000,4,NaN,1922000.0,-1094000.0,Kara Sea
10376,0,2000,4,NaN,1927000.0,-1094000.0,Kara Sea
10377,0,1997,4,NaN,1957000.0,-1094000.0,Kara Sea
10378,0,1999,3,NaN,1962000.0,-1094000.0,Kara Sea
10379,0,1999,3,NaN,1977000.0,-1094000.0,Kara Sea
10380,0,2002,2,NaN,1192000.0,-1099000.0,Barents Sea
10381,0,2001,3,NaN,1232000.0,-1099000.0,Barents Sea
10382,0,2001,4,NaN,1252000.0,-1099000.0,Barents Sea
10383,0,2001,4,NaN,1257000.0,-1099000.0,Barents Sea
10384,0,1999,7,NaN,1282000.0,-1099000.0,Barents Sea
10385,0,2002,5,NaN,1302000.0,-1099000.0,Barents Sea
10386,0,2002,5,NaN,1312000.0,-1099000.0,Barents Sea
10387,0,2001,4,NaN,1322000.0,-1099000.0,Barents Sea
10388,0,2001,4,NaN,1327000.0,-1099000.0,Barents Sea
10389,0,2001,2,NaN,1337000.0,-1099000.0,Barents Sea
10390,0,1998,4,NaN,1347000.0,-1099000.0,Barents Sea
10391,0,1998,4,NaN,1352000.0,-1099000.0,Barents Sea
10392,0,1998,4,NaN,1397000.0,-1099000.0,Barents Sea
10393,0,1999,7,NaN,1422000.0,-1099000.0,Barents Sea
10394,0,2004,5,NaN,1447000.0,-1099000.0,Barents Sea
10395,0,2001,2,NaN,1472000.0,-1099000.0,Barents Sea
10396,0,2003,2,NaN,1687000.0,-1099000.0,Kara Sea
10397,0,2003,2,NaN,1692000.0,-1099000.0,Kara Sea
10398,0,2003,2,NaN,1697000.0,-1099000.0,Kara Sea
10399,0,1996,3,NaN,1722000.0,-1099000.0,Kara Sea
10400,0,1996,3,NaN,1727000.0,-1099000.0,Kara Sea
10401,0,1999,3,NaN,1742000.0,-1099000.0,Kara Sea
10402,0,1999,3,NaN,1747000.0,-1099000.0,Kara Sea
10403,0,1999,3,NaN,1752000.0,-1099000.0,Kara Sea
10404,0,1999,3,NaN,1757000.0,-1099000.0,Kara Sea
10405,0,1999,3,NaN,1762000.0,-1099000.0,Kara Sea
10406,0,2003,2,NaN,1777000.0,-1099000.0,Kara Sea
10407,0,2003,2,NaN,1782000.0,-1099000.0,Kara Sea
10408,0,2004,1,NaN,1787000.0,-1099000.0,Kara Sea
10409,0,2005,3,NaN,1792000.0,-1099000.0,Kara Sea
10410,0,1996,3,NaN,1797000.0,-1099000.0,Kara Sea
10411,0,2004,1,NaN,1802000.0,-1099000.0,Kara Sea
10412,0,2005,3,NaN,1807000.0,-1099000.0,Kara Sea
10413,0,2002,10,NaN,1812000.0,-1099000.0,Kara Sea
10414,0,1996,4,NaN,1817000.0,-1099000.0,Kara Sea
10415,0,1999,5,NaN,1822000.0,-1099000.0,Kara Sea
10416,0,2005,11,NaN,1827000.0,-1099000.0,Kara Sea
10417,0,2002,10,NaN,1832000.0,-1099000.0,Kara Sea
10418,0,2002,2,NaN,1837000.0,-1099000.0,Kara Sea
10419,0,1999,5,NaN,1842000.0,-1099000.0,Kara Sea
10420,0,2000,4,NaN,1847000.0,-1099000.0,Kara Sea
10421,0,1996,4,NaN,1852000.0,-1099000.0,Kara Sea
10422,0,2000,4,NaN,1857000.0,-1099000.0,Kara Sea
10423,0,2000,4,NaN,1872000.0,-1099000.0,Kara Sea
10424,0,2000,4,NaN,1877000.0,-1099000.0,Kara Sea
10425,0,2000,4,NaN,1882000.0,-1099000.0,Kara Sea
10426,0,2000,4,NaN,1887000.0,-1099000.0,Kara Sea
10427,0,2000,4,NaN,1892000.0,-1099000.0,Kara Sea
10428,0,2000,4,NaN,1897000.0,-1099000.0,Kara Sea
10429,0,2000,4,NaN,1902000.0,-1099000.0,Kara Sea
10430,0,1997,4,NaN,1962000.0,-1099000.0,Kara Sea
10431,0,1998,3,NaN,1967000.0,-1099000.0,Kara Sea
10432,0,1999,3,NaN,1977000.0,-1099000.0,Kara Sea
10433,0,2002,2,NaN,1192000.0,-1104000.0,Barents Sea
10434,0,2001,3,NaN,1232000.0,-1104000.0,Barents Sea
10435,0,2001,4,NaN,1257000.0,-1104000.0,Barents Sea
10436,0,1999,7,NaN,1282000.0,-1104000.0,Barents Sea
10437,0,2002,5,NaN,1302000.0,-1104000.0,Barents Sea
10438,0,2002,5,NaN,1312000.0,-1104000.0,Barents Sea
10439,0,2001,4,NaN,1327000.0,-1104000.0,Barents Sea
10440,0,2001,4,NaN,1332000.0,-1104000.0,Barents Sea
10441,0,2001,2,NaN,1337000.0,-1104000.0,Barents Sea
